Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,cogs,Tax 5%,selling price,profit,Date,Time,Payment,Rating
420-11-4919,C,Chennai,Member,Female,Food and beverages,71.39,5,356.95,17.8475,395.80,21.00,2/17/2019,19:57,Credit card,5.5
606-80-4905,C,Chennai,Member,Female,Sports and travel,19.15,6,114.9,5.745,153.65,33.00,1/29/2019,10:01,Credit card,6.8
542-41-0513,B,karur,Member,Female,Electronic accessories,57.49,4,229.96,11.498,291.46,50.00,3/15/2019,11:57,Cash,6.6
426-39-2418,C,Chennai,Normal,Male,Electronic accessories,61.41,7,429.87,21.4935,496.36,45.00,1/14/2019,10:02,Cash,9.8
875-46-5808,B,karur,Member,Male,Health and beauty,25.9,10,259,12.95,311.95,40.00,6/2/2019,14:51,Ewallet,8.7
394-43-4238,B,karur,Member,Male,Home and lifestyle,17.77,5,88.85,4.4425,105.29,12.00,2/15/2019,12:42,Credit card,5.4
749-24-1565,A,Trichy,Normal,Female,Health and beauty,23.03,9,207.27,10.3635,260.63,43.00,3/1/2019,12:02,Ewallet,7.9
672-51-8681,C,Chennai,Member,Female,Electronic accessories,66.65,9,599.85,29.9925,654.84,25.00,4/1/2019,18:19,Credit card,9.7
263-87-5680,C,Chennai,Member,Female,Home and lifestyle,28.53,10,285.3,14.265,339.57,40.00,3/18/2019,17:38,Ewallet,7.8
573-58-9734,B,karur,Normal,Female,Fashion accessories,30.37,3,91.11,4.5555,142.67,47.00,3/28/2019,13:41,Ewallet,5.1
817-69-8206,B,karur,Normal,Female,Electronic accessories,99.73,9,897.57,44.8785,953.45,11.00,2/3/2019,19:42,Credit card,6.5
888-02-0338,A,Trichy,Normal,Male,Electronic accessories,26.23,9,236.07,11.8035,280.87,33.00,1/25/2019,20:24,Ewallet,5.9
677-11-0152,C,Chennai,Normal,Female,Food and beverages,93.26,9,839.34,41.967,927.31,46.00,1/16/2019,18:08,Cash,8.8
142-63-6033,B,karur,Normal,Male,Home and lifestyle,92.36,5,461.8,23.09,530.89,46.00,3/20/2019,19:17,Ewallet,4.9
656-16-1063,B,karur,Normal,Male,Sports and travel,46.42,3,139.26,6.963,163.22,17.00,4/1/2019,13:24,Credit card,4.4
891-58-8335,B,karur,Member,Female,Sports and travel,29.61,7,207.27,10.3635,244.63,27.00,11/3/2019,15:53,Cash,6.5
802-43-8934,A,Trichy,Normal,Male,Home and lifestyle,18.28,1,18.28,0.914,68.19,49.00,3/22/2019,15:05,Credit card,8.3
560-30-5617,B,karur,Normal,Female,Sports and travel,24.77,5,123.85,6.1925,164.04,34.00,3/24/2019,18:27,Cash,8.5
319-74-2561,A,Trichy,Member,Female,Electronic accessories,94.64,3,283.92,14.196,319.12,21.00,2/21/2019,16:55,Cash,5.5
549-03-9315,B,karur,Normal,Male,Fashion accessories,94.87,8,758.96,37.948,826.91,30.00,12/2/2019,12:58,Ewallet,8.7
790-29-1172,B,karur,Normal,Female,Food and beverages,57.34,3,172.02,8.601,212.62,32.00,10/3/2019,18:59,Credit card,7.9
239-36-3640,B,karur,Normal,Male,Electronic accessories,45.35,6,272.1,13.605,322.71,37.00,1/31/2019,13:44,Ewallet,6.1
468-01-2051,B,karur,Normal,Male,Food and beverages,62.08,7,434.56,21.728,470.29,14.00,6/3/2019,13:46,Ewallet,5.4
389-25-3394,C,Chennai,Normal,Male,Electronic accessories,11.81,5,59.05,2.9525,74.00,12.00,2/17/2019,18:06,Cash,9.4
279-62-1445,C,Chennai,Member,Female,Fashion accessories,12.54,1,12.54,0.627,60.17,47.00,2/21/2019,12:38,Cash,8.2
213-72-6612,A,Trichy,Normal,Male,Food and beverages,43.25,2,86.5,4.325,115.83,25.00,3/20/2019,15:56,Cash,6.2
746-68-6593,C,Chennai,Member,Female,Sports and travel,87.16,2,174.32,8.716,223.04,40.00,11/1/2019,14:29,Credit card,9.7
836-82-5858,B,karur,Member,Male,Health and beauty,69.37,9,624.33,31.2165,670.55,15.00,1/26/2019,19:14,Ewallet,4
583-72-1480,C,Chennai,Member,Male,Electronic accessories,37.06,4,148.24,7.412,188.65,33.00,1/31/2019,16:24,Ewallet,9.7
466-61-5506,B,karur,Member,Female,Electronic accessories,90.7,6,544.2,27.21,616.41,45.00,2/26/2019,10:52,Cash,5.3
721-86-6247,A,Trichy,Normal,Female,Home and lifestyle,63.42,8,507.36,25.368,573.73,41.00,11/3/2019,12:55,Ewallet,7.4
289-65-5721,B,karur,Normal,Female,Fashion accessories,81.37,2,162.74,8.137,215.88,45.00,1/26/2019,19:28,Cash,6.5
545-46-3100,B,karur,Member,Female,Electronic accessories,10.59,3,31.77,1.5885,56.36,23.00,12/3/2019,13:52,Credit card,8.7
418-02-5978,B,karur,Normal,Female,Health and beauty,84.09,9,756.81,37.8405,842.65,48.00,11/2/2019,10:54,Cash,8
269-04-5750,B,karur,Member,Male,Fashion accessories,73.82,4,295.28,14.764,330.04,20.00,2/21/2019,18:31,Cash,6.7
157-13-5295,A,Trichy,Member,Male,Health and beauty,51.94,10,519.4,25.97,555.37,10.00,9/3/2019,18:24,Ewallet,6.5
645-78-8093,A,Trichy,Normal,Female,Sports and travel,93.14,2,186.28,9.314,213.59,18.00,1/20/2019,18:09,Ewallet,4.1
211-30-9270,C,Chennai,Normal,Male,Health and beauty,17.41,5,87.05,4.3525,135.40,44.00,1/28/2019,15:16,Credit card,4.9
755-12-3214,C,Chennai,Member,Female,Fashion accessories,44.22,5,221.1,11.055,255.16,23.00,5/3/2019,17:07,Credit card,8.6
346-84-3103,B,karur,Member,Female,Electronic accessories,13.22,5,66.1,3.305,119.41,50.00,2/3/2019,19:26,Cash,4.3
478-06-7835,A,Trichy,Normal,Male,Fashion accessories,89.69,1,89.69,4.4845,124.17,30.00,11/1/2019,11:20,Ewallet,4.9
540-11-4336,A,Trichy,Normal,Male,Food and beverages,24.94,9,224.46,11.223,256.68,21.00,11/1/2019,16:49,Credit card,5.6
448-81-5016,A,Trichy,Normal,Male,Health and beauty,59.77,2,119.54,5.977,167.52,42.00,11/3/2019,12:01,Credit card,5.8
142-72-4741,C,Chennai,Member,Male,Fashion accessories,93.2,2,186.4,9.32,231.72,36.00,2/28/2019,18:37,Credit card,6
217-58-1179,A,Trichy,Member,Male,Home and lifestyle,62.65,4,250.6,12.53,309.13,46.00,5/1/2019,11:25,Cash,4.2
376-02-8238,B,karur,Normal,Male,Home and lifestyle,93.87,8,750.96,37.548,813.51,25.00,2/2/2019,18:42,Credit card,8.3
530-90-9855,A,Trichy,Member,Male,Home and lifestyle,47.59,8,380.72,19.036,423.76,24.00,1/1/2019,14:47,Cash,5.7
866-05-7563,B,karur,Member,Female,Electronic accessories,81.4,3,244.2,12.21,275.41,19.00,9/2/2019,19:43,Cash,4.8
604-70-6476,A,Trichy,Member,Male,Fashion accessories,17.94,5,89.7,4.485,144.19,50.00,1/23/2019,14:04,Ewallet,6.8
799-71-1548,A,Trichy,Member,Male,Electronic accessories,77.72,4,310.88,15.544,352.42,26.00,7/1/2019,16:11,Credit card,8.8
785-13-7708,B,karur,Normal,Male,Food and beverages,73.06,7,511.42,25.571,579.99,43.00,1/14/2019,19:06,Credit card,4.2
845-51-0542,B,karur,Member,Male,Food and beverages,46.55,9,418.95,20.9475,473.90,34.00,2/2/2019,15:34,Ewallet,6.4
662-47-5456,C,Chennai,Member,Male,Fashion accessories,35.19,10,351.9,17.595,385.50,16.00,3/17/2019,19:06,Credit card,8.4
883-17-4236,C,Chennai,Normal,Female,Sports and travel,14.39,2,28.78,1.439,58.22,28.00,2/3/2019,19:44,Credit card,7.2
290-68-2984,A,Trichy,Normal,Male,Home and lifestyle,23.75,4,95,4.75,135.75,36.00,3/16/2019,11:22,Cash,5.2
704-11-6354,A,Trichy,Member,Male,Home and lifestyle,58.9,8,471.2,23.56,542.76,48.00,6/1/2019,11:23,Cash,8.9
110-48-7033,B,karur,Member,Male,Fashion accessories,32.62,4,130.48,6.524,160.00,23.00,1/29/2019,14:12,Cash,9
366-93-0948,A,Trichy,Member,Male,Electronic accessories,66.35,1,66.35,3.3175,111.67,42.00,1/31/2019,10:46,Credit card,9.7
729-09-9681,A,Trichy,Member,Male,Home and lifestyle,25.91,6,155.46,7.773,181.23,18.00,5/2/2019,10:16,Ewallet,8.7
151-16-1484,A,Trichy,Member,Male,Electronic accessories,32.25,4,129,6.45,173.45,38.00,2/13/2019,12:38,Ewallet,6.5
380-94-4661,C,Chennai,Member,Male,Electronic accessories,65.94,4,263.76,13.188,317.95,41.00,7/2/2019,13:05,Credit card,6.9
850-41-9669,A,Trichy,Normal,Female,Electronic accessories,75.06,9,675.54,33.777,742.32,33.00,3/19/2019,13:25,Ewallet,6.2
821-07-3596,C,Chennai,Normal,Female,Fashion accessories,16.45,4,65.8,3.29,85.09,16.00,7/3/2019,14:53,Ewallet,5.6
655-85-5130,B,karur,Member,Female,Fashion accessories,38.3,4,153.2,7.66,186.86,26.00,3/13/2019,19:22,Cash,5.7
447-15-7839,A,Trichy,Member,Female,Sports and travel,22.24,10,222.4,11.12,271.52,38.00,9/2/2019,11:00,Cash,4.2
154-74-7179,B,karur,Normal,Male,Sports and travel,54.45,1,54.45,2.7225,79.17,22.00,2/26/2019,19:24,Ewallet,7.9
253-12-6086,A,Trichy,Member,Female,Sports and travel,98.4,7,688.8,34.44,750.24,27.00,12/3/2019,12:43,Credit card,8.7
808-65-0703,C,Chennai,Normal,Male,Home and lifestyle,35.47,4,141.88,7.094,179.97,31.00,3/14/2019,17:22,Credit card,6.9
571-94-0759,B,karur,Member,Female,Food and beverages,74.6,10,746,37.3,803.30,20.00,8/1/2019,20:55,Cash,9.5
144-51-6085,A,Trichy,Member,Male,Home and lifestyle,70.74,4,282.96,14.148,328.11,31.00,5/1/2019,16:05,Credit card,4.4
731-14-2199,A,Trichy,Member,Female,Home and lifestyle,35.54,10,355.4,17.77,394.17,21.00,4/1/2019,13:34,Ewallet,7
783-09-1637,B,karur,Normal,Female,Sports and travel,67.43,5,337.15,16.8575,375.01,21.00,6/3/2019,18:13,Ewallet,6.3
687-15-1097,C,Chennai,Member,Female,Health and beauty,21.12,2,42.24,2.112,86.35,42.00,3/1/2019,19:17,Cash,9.7
126-54-1082,A,Trichy,Member,Female,Home and lifestyle,21.54,9,193.86,9.693,228.55,25.00,7/1/2019,11:44,Credit card,8.8
633-91-1052,A,Trichy,Normal,Female,Home and lifestyle,12.03,2,24.06,1.203,67.26,42.00,1/27/2019,15:51,Cash,5.1
477-24-6490,B,karur,Normal,Female,Health and beauty,99.71,6,598.26,29.913,640.17,12.00,2/26/2019,16:52,Ewallet,7.9
566-19-5475,B,karur,Normal,Male,Fashion accessories,47.97,7,335.79,16.7895,368.58,16.00,7/1/2019,20:52,Cash,6.2
526-86-8552,C,Chennai,Member,Female,Home and lifestyle,21.82,10,218.2,10.91,270.11,41.00,7/1/2019,17:36,Cash,7.1
376-56-3573,C,Chennai,Normal,Female,Fashion accessories,95.42,4,381.68,19.084,415.76,15.00,2/2/2019,13:23,Ewallet,6.4
537-72-0426,C,Chennai,Member,Male,Fashion accessories,70.99,10,709.9,35.495,787.40,42.00,3/20/2019,16:28,Cash,5.7
828-61-5674,A,Trichy,Member,Male,Sports and travel,44.02,10,440.2,22.01,503.21,41.00,3/20/2019,19:57,Credit card,9.6
136-08-6195,A,Trichy,Normal,Female,Home and lifestyle,69.96,8,559.68,27.984,634.66,47.00,2/15/2019,17:01,Credit card,6.4
523-38-0215,C,Chennai,Normal,Male,Home and lifestyle,37,1,37,1.85,69.85,31.00,6/3/2019,13:29,Credit card,7.9
490-29-1201,A,Trichy,Normal,Female,Sports and travel,15.34,1,15.34,0.767,53.11,37.00,6/1/2019,11:09,Cash,6.5
667-92-0055,A,Trichy,Member,Male,Health and beauty,99.83,6,598.98,29.949,668.93,40.00,4/3/2019,15:02,Ewallet,8.5
565-17-3836,A,Trichy,Member,Female,Health and beauty,47.67,4,190.68,9.534,210.21,10.00,12/3/2019,14:21,Cash,9.1
498-41-1961,B,karur,Normal,Male,Health and beauty,66.68,5,333.4,16.67,363.07,13.00,2/20/2019,18:01,Cash,7.6
593-95-4461,C,Chennai,Member,Male,Home and lifestyle,74.86,1,74.86,3.743,118.60,40.00,3/24/2019,14:49,Cash,6.9
226-71-3580,C,Chennai,Normal,Female,Sports and travel,23.75,9,213.75,10.6875,243.44,19.00,1/31/2019,12:02,Cash,9.5
283-79-9594,B,karur,Normal,Female,Food and beverages,48.51,7,339.57,16.9785,405.55,49.00,1/25/2019,13:30,Credit card,5.2
430-60-3493,A,Trichy,Member,Female,Home and lifestyle,94.88,7,664.16,33.208,743.37,46.00,3/2/2019,14:38,Cash,4.2
139-20-0155,B,karur,Member,Male,Electronic accessories,40.3,10,403,20.15,451.15,28.00,1/24/2019,17:37,Credit card,7
558-80-4082,C,Chennai,Normal,Male,Electronic accessories,27.85,7,194.95,9.7475,249.70,45.00,3/14/2019,17:20,Ewallet,6
278-97-7759,A,Trichy,Member,Female,Electronic accessories,62.48,1,62.48,3.124,107.60,42.00,2/18/2019,20:29,Cash,4.7
316-68-6352,A,Trichy,Member,Female,Food and beverages,36.36,2,72.72,3.636,104.36,28.00,1/21/2019,10:00,Cash,7.1
585-03-5943,B,karur,Normal,Male,Health and beauty,18.11,10,181.1,9.055,235.16,45.00,3/13/2019,11:46,Ewallet,5.9
211-05-0490,C,Chennai,Member,Female,Electronic accessories,51.92,5,259.6,12.98,306.58,34.00,3/3/2019,13:42,Cash,7.5
727-75-6477,C,Chennai,Normal,Male,Electronic accessories,28.84,4,115.36,5.768,137.13,16.00,3/29/2019,14:44,Cash,6.4
744-02-5987,A,Trichy,Member,Male,Home and lifestyle,78.38,6,470.28,23.514,508.79,15.00,10/1/2019,14:16,Ewallet,5.8
307-83-9164,A,Trichy,Member,Male,Home and lifestyle,60.01,4,240.04,12.002,285.04,33.00,1/25/2019,15:54,Cash,4.5
779-06-0012,C,Chennai,Member,Female,Home and lifestyle,88.61,1,88.61,4.4305,119.04,26.00,1/19/2019,10:21,Cash,7.7
446-47-6729,C,Chennai,Normal,Male,Fashion accessories,99.82,2,199.64,9.982,230.62,21.00,2/1/2019,18:09,Credit card,6.7
573-10-3877,B,karur,Member,Male,Health and beauty,39.01,1,39.01,1.9505,79.96,39.00,12/3/2019,16:46,Credit card,4.7
735-06-4124,C,Chennai,Normal,Male,Food and beverages,48.61,1,48.61,2.4305,79.04,28.00,2/25/2019,15:31,Cash,4.4
439-54-7422,A,Trichy,Normal,Female,Electronic accessories,51.19,4,204.76,10.238,246.00,31.00,3/18/2019,17:15,Credit card,4.7
396-90-2219,B,karur,Normal,Female,Electronic accessories,14.96,8,119.68,5.984,175.66,50.00,2/23/2019,12:29,Cash,8.6
411-77-0180,A,Trichy,Member,Male,Electronic accessories,72.2,7,505.4,25.27,579.67,49.00,3/26/2019,20:14,Ewallet,4.3
286-01-5402,A,Trichy,Normal,Female,Sports and travel,40.23,7,281.61,14.0805,340.69,45.00,3/30/2019,13:22,Cash,9.6
803-17-8013,A,Trichy,Member,Female,Home and lifestyle,88.79,8,710.32,35.516,769.84,24.00,2/17/2019,17:09,Cash,4.1
512-98-1403,A,Trichy,Member,Female,Electronic accessories,26.48,3,79.44,3.972,102.41,19.00,3/21/2019,10:40,Ewallet,4.7
848-42-2560,A,Trichy,Normal,Female,Fashion accessories,81.91,2,163.82,8.191,189.01,17.00,5/3/2019,17:43,Cash,7.8
532-59-7201,B,karur,Member,Male,Sports and travel,79.93,6,479.58,23.979,523.56,20.00,1/31/2019,14:04,Cash,5.5
181-94-6432,C,Chennai,Member,Male,Fashion accessories,69.33,2,138.66,6.933,177.59,32.00,5/2/2019,19:05,Ewallet,9.7
870-76-1733,A,Trichy,Member,Female,Food and beverages,14.23,5,71.15,3.5575,120.71,46.00,1/2/2019,10:08,Credit card,4.4
423-64-4619,A,Trichy,Member,Female,Health and beauty,15.55,9,139.95,6.9975,194.95,48.00,7/3/2019,13:12,Cash,5
227-07-4446,C,Chennai,Member,Female,Electronic accessories,78.13,10,781.3,39.065,856.37,36.00,10/2/2019,20:51,Cash,4.4
174-36-3675,C,Chennai,Member,Male,Food and beverages,99.37,2,198.74,9.937,257.68,49.00,2/14/2019,17:29,Cash,5.2
428-83-5800,C,Chennai,Member,Female,Food and beverages,21.08,3,63.24,3.162,85.40,19.00,9/2/2019,10:25,Cash,7.3
603-07-0961,C,Chennai,Member,Male,Electronic accessories,74.79,5,373.95,18.6975,424.65,32.00,10/1/2019,11:34,Cash,4.9
704-20-4138,C,Chennai,Member,Female,Health and beauty,29.67,7,207.69,10.3845,267.07,49.00,11/3/2019,18:58,Credit card,8.1
787-15-1757,C,Chennai,Member,Male,Health and beauty,44.07,4,176.28,8.814,217.09,32.00,2/18/2019,16:28,Ewallet,8.4
649-11-3678,C,Chennai,Normal,Female,Food and beverages,22.93,9,206.37,10.3185,257.69,41.00,2/26/2019,20:26,Cash,5.5
622-20-1945,C,Chennai,Normal,Female,Health and beauty,39.42,1,39.42,1.971,51.39,10.00,1/18/2019,15:08,Cash,8.4
372-94-8041,A,Trichy,Normal,Male,Health and beauty,15.26,6,91.56,4.578,107.14,11.00,2/15/2019,18:03,Ewallet,9.8
563-91-7120,A,Trichy,Normal,Female,Fashion accessories,61.77,5,308.85,15.4425,368.29,44.00,8/3/2019,13:21,Cash,6.7
746-54-5508,A,Trichy,Normal,Male,Home and lifestyle,21.52,6,129.12,6.456,170.58,35.00,1/17/2019,12:48,Credit card,9.4
276-54-0879,B,karur,Normal,Male,Sports and travel,97.74,4,390.96,19.548,447.51,37.00,12/3/2019,19:53,Ewallet,6.4
815-11-1168,A,Trichy,Member,Male,Food and beverages,99.78,5,498.9,24.945,536.85,13.00,9/3/2019,19:09,Cash,5.4
719-76-3868,C,Chennai,Member,Male,Food and beverages,94.26,4,377.04,18.852,434.89,39.00,12/3/2019,16:30,Cash,8.6
730-61-8757,B,karur,Member,Male,Health and beauty,51.13,4,204.52,10.226,246.75,32.00,1/25/2019,10:11,Credit card,4
340-66-0321,A,Trichy,Member,Male,Electronic accessories,36.36,4,145.44,7.272,177.71,25.00,3/25/2019,13:07,Cash,7.6
868-81-1752,B,karur,Normal,Male,Home and lifestyle,22.02,9,198.18,9.909,257.09,49.00,7/2/2019,18:48,Cash,6.8
634-97-8956,A,Trichy,Normal,Male,Food and beverages,32.9,3,98.7,4.935,133.64,30.00,2/17/2019,17:27,Credit card,9.1
566-71-1091,A,Trichy,Normal,Male,Fashion accessories,77.02,5,385.1,19.255,441.36,37.00,3/2/2019,15:59,Cash,5.5
442-48-3607,A,Trichy,Member,Male,Food and beverages,23.48,2,46.96,2.348,68.31,19.00,3/14/2019,11:21,Credit card,7.9
835-16-0096,C,Chennai,Member,Male,Sports and travel,14.7,5,73.5,3.675,121.18,44.00,3/24/2019,13:48,Ewallet,8.5
527-09-6272,A,Trichy,Member,Female,Electronic accessories,28.45,5,142.25,7.1125,188.36,39.00,3/21/2019,10:17,Credit card,9.1
898-04-2717,A,Trichy,Normal,Male,Fashion accessories,76.4,9,687.6,34.38,747.98,26.00,3/19/2019,15:49,Ewallet,7.5
692-27-8933,B,karur,Normal,Female,Sports and travel,57.95,6,347.7,17.385,380.09,15.00,2/24/2019,13:02,Cash,5.2
633-09-3463,C,Chennai,Normal,Female,Electronic accessories,47.65,3,142.95,7.1475,180.10,30.00,3/28/2019,12:58,Credit card,9.5
374-17-3652,B,karur,Member,Female,Food and beverages,42.82,9,385.38,19.269,424.65,20.00,5/2/2019,15:26,Credit card,8.9
378-07-7001,B,karur,Member,Male,Electronic accessories,48.09,3,144.27,7.2135,201.48,50.00,10/2/2019,18:23,Credit card,7.8
433-75-6987,B,karur,Member,Female,Health and beauty,55.97,7,391.79,19.5895,451.38,40.00,5/3/2019,19:06,Ewallet,8.9
873-95-4984,B,karur,Member,Female,Health and beauty,76.9,7,538.3,26.915,605.22,40.00,2/15/2019,20:21,Cash,7.7
416-13-5917,C,Chennai,Normal,Female,Food and beverages,97.03,5,485.15,24.2575,558.41,49.00,1/30/2019,16:24,Ewallet,9.3
150-89-8043,A,Trichy,Normal,Male,Sports and travel,44.65,3,133.95,6.6975,158.65,18.00,2/14/2019,15:04,Cash,6.2
135-84-8019,A,Trichy,Normal,Female,Fashion accessories,77.93,9,701.37,35.0685,751.44,15.00,2/27/2019,16:10,Ewallet,7.6
441-94-7118,A,Trichy,Member,Male,Electronic accessories,71.95,1,71.95,3.5975,125.55,50.00,4/2/2019,12:14,Cash,7.3
725-96-3778,C,Chennai,Member,Female,Home and lifestyle,89.25,8,714,35.7,784.70,35.00,1/20/2019,10:13,Cash,4.7
531-80-1784,A,Trichy,Normal,Male,Electronic accessories,26.02,7,182.14,9.107,237.25,46.00,3/28/2019,17:38,Cash,5.1
400-45-1220,B,karur,Normal,Female,Health and beauty,13.5,10,135,6.75,168.75,27.00,2/27/2019,11:06,Credit card,4.8
860-79-0874,C,Chennai,Member,Female,Fashion accessories,99.3,10,993,49.65,1070.65,28.00,2/15/2019,14:53,Credit card,6.6
834-61-8124,A,Trichy,Normal,Male,Electronic accessories,51.69,7,361.83,18.0915,400.92,21.00,1/26/2019,18:22,Cash,5.5
115-99-4379,B,karur,Member,Female,Fashion accessories,54.73,7,383.11,19.1555,447.27,45.00,3/14/2019,19:02,Credit card,8.5
565-67-6697,B,karur,Member,Male,Home and lifestyle,27,9,243,12.15,297.15,42.00,2/3/2019,14:16,Cash,4.8
320-49-6392,C,Chennai,Normal,Female,Electronic accessories,30.24,1,30.24,1.512,62.75,31.00,4/3/2019,15:44,Cash,8.4
889-04-9723,B,karur,Member,Female,Food and beverages,89.14,4,356.56,17.828,388.39,14.00,7/1/2019,12:20,Credit card,7.8
632-90-0281,C,Chennai,Normal,Female,Fashion accessories,37.55,10,375.5,18.775,421.28,27.00,8/3/2019,20:01,Credit card,9.3
554-42-2417,C,Chennai,Normal,Female,Sports and travel,95.44,10,954.4,47.72,1042.12,40.00,9/1/2019,13:45,Cash,5.2
453-63-6187,B,karur,Normal,Male,Electronic accessories,27.5,3,82.5,4.125,112.63,26.00,1/3/2019,15:40,Ewallet,6.5
578-80-7669,B,karur,Normal,Male,Sports and travel,74.97,1,74.97,3.7485,121.72,43.00,3/16/2019,16:58,Cash,5.6
612-36-5536,A,Trichy,Member,Male,Food and beverages,80.96,8,647.68,32.384,712.06,32.00,2/17/2019,11:12,Credit card,7.4
605-72-4132,C,Chennai,Normal,Female,Food and beverages,94.47,8,755.76,37.788,823.55,30.00,2/27/2019,15:12,Cash,9.1
471-41-2823,C,Chennai,Normal,Male,Food and beverages,99.79,2,199.58,9.979,259.56,50.00,7/3/2019,20:37,Ewallet,8
462-67-9126,A,Trichy,Normal,Male,Home and lifestyle,73.22,6,439.32,21.966,510.29,49.00,1/21/2019,17:44,Cash,7.2
272-27-9238,C,Chennai,Normal,Female,Food and beverages,41.24,4,164.96,8.248,198.21,25.00,2/19/2019,16:23,Cash,7.1
834-25-9262,C,Chennai,Normal,Female,Fashion accessories,81.68,4,326.72,16.336,356.06,13.00,6/1/2019,12:12,Cash,9.1
122-61-9553,C,Chennai,Normal,Female,Electronic accessories,51.32,9,461.88,23.094,531.97,47.00,3/14/2019,19:33,Cash,5.6
468-88-0009,A,Trichy,Member,Male,Home and lifestyle,65.94,4,263.76,13.188,318.95,42.00,3/24/2019,10:29,Cash,6
613-59-9758,C,Chennai,Normal,Female,Sports and travel,14.36,10,143.6,7.18,194.78,44.00,1/27/2019,14:28,Cash,5.4
254-31-0042,A,Trichy,Member,Male,Electronic accessories,21.5,9,193.5,9.675,224.18,21.00,6/3/2019,12:46,Credit card,7.8
201-86-2184,B,karur,Member,Female,Electronic accessories,26.26,7,183.82,9.191,210.01,17.00,2/2/2019,19:40,Cash,9.9
261-12-8671,B,karur,Normal,Female,Fashion accessories,60.96,2,121.92,6.096,146.02,18.00,1/25/2019,19:39,Credit card,4.9
730-70-9830,C,Chennai,Normal,Female,Home and lifestyle,70.11,6,420.66,21.033,461.69,20.00,3/14/2019,17:54,Ewallet,5.2
382-25-8917,C,Chennai,Normal,Male,Fashion accessories,42.08,6,252.48,12.624,307.10,42.00,1/29/2019,12:25,Cash,8.9
422-29-8786,A,Trichy,Normal,Female,Home and lifestyle,67.09,5,335.45,16.7725,386.22,34.00,3/1/2019,16:47,Credit card,9.1
667-23-5919,A,Trichy,Member,Female,Fashion accessories,96.7,5,483.5,24.175,549.68,42.00,1/14/2019,12:52,Ewallet,7
843-01-4703,B,karur,Member,Female,Home and lifestyle,35.38,9,318.42,15.921,375.34,41.00,5/1/2019,19:50,Credit card,9.6
743-88-1662,C,Chennai,Normal,Male,Sports and travel,95.49,7,668.43,33.4215,716.85,15.00,2/22/2019,18:17,Ewallet,8.7
595-86-2894,C,Chennai,Member,Male,Fashion accessories,96.98,4,387.92,19.396,439.32,32.00,6/2/2019,17:20,Ewallet,9.4
182-69-8360,B,karur,Normal,Female,Electronic accessories,23.65,4,94.6,4.73,121.33,22.00,1/30/2019,13:32,Credit card,4
289-15-7034,A,Trichy,Member,Male,Sports and travel,82.33,4,329.32,16.466,376.79,31.00,11/1/2019,10:37,Credit card,7.5
462-78-5240,C,Chennai,Normal,Female,Electronic accessories,26.61,2,53.22,2.661,71.88,16.00,3/19/2019,14:35,Cash,4.2
868-52-7573,B,karur,Normal,Female,Food and beverages,99.69,5,498.45,24.9225,536.37,13.00,1/14/2019,12:09,Cash,9.9
153-58-4872,C,Chennai,Member,Female,Food and beverages,74.89,4,299.56,14.978,361.54,47.00,1/3/2019,15:32,Ewallet,4.2
662-72-2873,A,Trichy,Normal,Female,Food and beverages,40.94,5,204.7,10.235,228.94,14.00,6/1/2019,13:58,Ewallet,9.9
525-88-7307,B,karur,Member,Male,Sports and travel,75.82,1,75.82,3.791,116.61,37.00,1/31/2019,13:19,Cash,5.8
689-16-9784,C,Chennai,Normal,Male,Food and beverages,46.77,6,280.62,14.031,322.65,28.00,11/3/2019,13:37,Cash,6
